date:22/06/2022 15:15:26 | input:config_history_stats/144days_cleaned.csv | depth:1 | keyword: ACL | time_taken:0.016660813000000108
date:30/06/2022 13:45:54 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:description | time_taken:0.04044262899999995
date:30/06/2022 13:45:55 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:routing | time_taken:0.04147316999999995
date:30/06/2022 13:45:56 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_tag | time_taken:0.04786576099999995
date:30/06/2022 13:45:56 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:Tacacs_Server | time_taken:0.04943489000000001
date:30/06/2022 13:45:57 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:loop_protect_vlan | time_taken:0.03698933999999987
date:30/06/2022 13:45:57 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vrf | time_taken:0.03939539000000014
date:30/06/2022 13:45:58 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:port | time_taken:0.03930234399999999
date:30/06/2022 13:45:58 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:other_config | time_taken:0.04260719199999996
date:30/06/2022 13:45:59 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:port_access_auth_configurations | time_taken:0.040532554
date:30/06/2022 13:46:00 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_mode | time_taken:0.04580070000000003
date:30/06/2022 13:46:00 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:bpdu_guard_timeout | time_taken:0.03533353299999997
date:30/06/2022 13:46:01 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:admin | time_taken:0.04889738399999999
date:30/06/2022 13:46:02 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:portaccess_local_accounting_enable | time_taken:0.05130007500000011
date:30/06/2022 13:46:02 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:name | time_taken:0.04081120800000004
date:30/06/2022 13:46:03 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:aclv4_routed_out_cfg | time_taken:0.04413047099999989
date:30/06/2022 13:46:03 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:vsx_sync | time_taken:0.036206666
date:30/06/2022 13:46:04 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:cfg_version | time_taken:0.047654035000000095
date:30/06/2022 13:46:04 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:l3_counters_enable | time_taken:0.03960779000000003
date:30/06/2022 13:46:05 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:qos_config | time_taken:0.03961158399999998
date:30/06/2022 13:46:06 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:list_type | time_taken:0.04569605200000004
date:30/06/2022 13:46:06 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:name | time_taken:0.03476299900000002
date:30/06/2022 13:47:06 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:stp_mode | time_taken:0.03759376800000003
date:30/06/2022 13:47:07 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:user_config | time_taken:0.044716018999999996
date:30/06/2022 13:47:07 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:vrf | time_taken:0.041753861000000114
date:30/06/2022 13:47:08 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:dlog_destination | time_taken:0.056154861
date:30/06/2022 13:47:09 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:ospf_routers | time_taken:0.03393538900000004
date:30/06/2022 13:47:09 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:qos_config | time_taken:0.033335440000000105
date:30/06/2022 13:47:10 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:2 | time_taken:0.037608859999999966
date:30/06/2022 13:47:10 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:aclv4_routed_out_cfg_version | time_taken:0.034908503999999896
date:30/06/2022 13:47:11 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:name | time_taken:0.03479663300000002
date:30/06/2022 13:47:11 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:id | time_taken:0.03449659599999988
date:30/06/2022 13:47:12 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:aclv4_control_plane_cfg | time_taken:0.035532993999999984
date:30/06/2022 13:47:12 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:description | time_taken:0.03324591999999993
date:30/06/2022 13:47:13 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_trunks | time_taken:0.034386661000000096
date:30/06/2022 13:47:13 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:stp_enable | time_taken:0.041145994000000075
date:30/06/2022 13:47:14 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:Radius_Server | time_taken:0.04017105700000001
date:30/06/2022 13:47:14 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:lacp | time_taken:0.04018057099999994
date:30/06/2022 13:47:15 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:mirrors | time_taken:0.03970386199999987
date:30/06/2022 13:47:15 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:5.5.132.24 | time_taken:0.04185388099999998
date:30/06/2022 13:47:16 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:description | time_taken:0.04048461099999989
date:30/06/2022 13:47:16 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:cfg_aces | time_taken:0.03965004800000016
date:30/06/2022 13:47:17 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:port_access_clients_limit | time_taken:0.03819324599999985
date:30/06/2022 13:47:18 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:ntp_config_vrf | time_taken:0.04337672599999998
date:30/06/2022 13:47:18 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:stp_config | time_taken:0.06033086500000007
date:30/06/2022 13:47:19 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:mstp_config_revision | time_taken:0.034835219000000084
date:30/06/2022 13:47:19 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:ipv4_ucast_server | time_taken:0.041028971999999886
date:30/06/2022 13:47:20 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:name | time_taken:0.03665713000000004
date:30/06/2022 13:47:20 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:loop_protect_enable | time_taken:0.0396797390000001
date:30/06/2022 13:47:21 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:aclv4_control_plane_cfg_version | time_taken:0.03969467000000004
date:30/06/2022 13:47:21 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:interfaces | time_taken:0.04018509100000012
date:30/06/2022 13:47:22 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:description | time_taken:0.05184003100000001
date:30/06/2022 13:47:23 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:routing | time_taken:0.047065769000000035
date:30/06/2022 13:47:23 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_tag | time_taken:0.04024242600000005
date:30/06/2022 13:47:24 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:Tacacs_Server | time_taken:0.04155310999999995
date:30/06/2022 13:47:24 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:loop_protect_vlan | time_taken:0.039316241000000085
date:30/06/2022 13:47:25 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vrf | time_taken:0.043909197000000066
date:30/06/2022 13:47:26 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:port | time_taken:0.040205249
date:30/06/2022 13:48:10 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:stp_mode | time_taken:0.035669881000000014
date:30/06/2022 13:48:11 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:user_config | time_taken:0.034640004999999974
date:30/06/2022 13:48:11 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:vrf | time_taken:0.05819664800000002
date:30/06/2022 13:48:12 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:dlog_destination | time_taken:0.03616151599999995
date:30/06/2022 13:48:12 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:ospf_routers | time_taken:0.03735686500000002
date:30/06/2022 13:48:13 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:qos_config | time_taken:0.03883929600000002
date:30/06/2022 13:48:13 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:2 | time_taken:0.03603431400000012
date:30/06/2022 13:48:14 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:aclv4_routed_out_cfg_version | time_taken:0.034402026999999835
date:30/06/2022 13:48:14 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:name | time_taken:0.04059945799999998
date:30/06/2022 13:48:15 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:id | time_taken:0.035192688999999944
date:30/06/2022 13:48:15 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:aclv4_control_plane_cfg | time_taken:0.035706591999999926
date:30/06/2022 13:48:16 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:description | time_taken:0.050009473000000026
date:30/06/2022 13:48:17 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_trunks | time_taken:0.04288801199999992
date:30/06/2022 13:48:17 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:stp_enable | time_taken:0.03905048999999994
date:30/06/2022 13:48:18 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:Radius_Server | time_taken:0.042363032999999994
date:30/06/2022 13:48:19 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:lacp | time_taken:0.05688758700000007
date:30/06/2022 13:48:19 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:mirrors | time_taken:0.04012937900000013
date:30/06/2022 13:48:20 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:5.5.132.24 | time_taken:0.04069734599999997
date:30/06/2022 13:48:21 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:description | time_taken:0.04795805800000008
date:30/06/2022 13:48:21 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:cfg_aces | time_taken:0.05732327199999987
date:30/06/2022 13:48:22 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:port_access_clients_limit | time_taken:0.03582737800000002
date:30/06/2022 13:48:22 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:ntp_config_vrf | time_taken:0.04500051100000002
date:30/06/2022 13:48:23 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:stp_config | time_taken:0.03951882300000009
date:30/06/2022 13:48:23 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:mstp_config_revision | time_taken:0.03813187700000009
date:30/06/2022 13:48:24 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:ipv4_ucast_server | time_taken:0.03794942999999984
date:30/06/2022 13:48:24 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:name | time_taken:0.035651404
date:30/06/2022 13:48:25 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:loop_protect_enable | time_taken:0.035662178999999905
date:30/06/2022 13:48:25 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:aclv4_control_plane_cfg_version | time_taken:0.034940774999999924
date:30/06/2022 13:48:26 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:interfaces | time_taken:0.035533813000000025
date:30/06/2022 13:48:26 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:description | time_taken:0.03907974699999994
date:30/06/2022 13:48:27 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:routing | time_taken:0.03552511100000011
date:30/06/2022 13:48:27 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_tag | time_taken:0.034117779000000015
date:30/06/2022 13:48:28 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:Tacacs_Server | time_taken:0.039392126999999943
date:30/06/2022 13:48:28 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:loop_protect_vlan | time_taken:0.039213182999999985
date:30/06/2022 13:48:29 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vrf | time_taken:0.036373866000000143
date:30/06/2022 13:48:29 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:port | time_taken:0.03405900499999981
date:30/06/2022 13:48:30 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:other_config | time_taken:0.04159751999999983
date:30/06/2022 13:48:30 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:port_access_auth_configurations | time_taken:0.04089282599999988
date:30/06/2022 13:48:31 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_mode | time_taken:0.03906646700000005
date:30/06/2022 13:48:31 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:bpdu_guard_timeout | time_taken:0.039228604999999916
date:30/06/2022 13:48:32 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:admin | time_taken:0.04592549299999993
date:30/06/2022 13:48:33 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:portaccess_local_accounting_enable | time_taken:0.05729952499999991
date:30/06/2022 13:48:33 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:name | time_taken:0.03417731800000001
date:30/06/2022 13:48:34 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:aclv4_routed_out_cfg | time_taken:0.04331831399999997
date:30/06/2022 13:48:34 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:vsx_sync | time_taken:0.03979705400000011
date:30/06/2022 13:48:35 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:cfg_version | time_taken:0.039994682000000115
date:30/06/2022 13:48:36 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:l3_counters_enable | time_taken:0.03958849099999995
date:30/06/2022 13:48:36 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:qos_config | time_taken:0.046518139000000014
date:30/06/2022 13:48:37 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:list_type | time_taken:0.034705706
date:30/06/2022 13:48:37 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:name | time_taken:0.048124722000000064
date:30/06/2022 13:50:41 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:stp_mode | time_taken:0.04264593999999988
date:30/06/2022 13:50:42 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:user_config | time_taken:0.04032096299999999
date:30/06/2022 13:50:43 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:vrf | time_taken:0.05659501599999994
date:30/06/2022 13:50:43 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:dlog_destination | time_taken:0.03392785899999984
date:30/06/2022 13:50:44 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:ospf_routers | time_taken:0.03587248700000001
date:30/06/2022 13:50:44 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:qos_config | time_taken:0.0540445340000002
date:30/06/2022 13:50:45 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:2 | time_taken:0.041339754000000006
date:30/06/2022 13:50:45 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:aclv4_routed_out_cfg_version | time_taken:0.041495376000000084
date:30/06/2022 13:50:46 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:name | time_taken:0.04649248199999989
date:30/06/2022 13:50:47 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:id | time_taken:0.047014744000000164
date:30/06/2022 13:50:47 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:aclv4_control_plane_cfg | time_taken:0.04146065200000004
date:30/06/2022 13:50:48 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:description | time_taken:0.042976927
date:30/06/2022 13:50:49 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_trunks | time_taken:0.04601748100000003
date:30/06/2022 13:50:49 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:stp_enable | time_taken:0.041244599000000104
date:30/06/2022 13:50:50 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:Radius_Server | time_taken:0.04494214800000007
date:30/06/2022 13:50:51 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:lacp | time_taken:0.03414589900000009
date:30/06/2022 13:50:52 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:mirrors | time_taken:0.043810825
date:30/06/2022 13:50:52 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:5.5.132.24 | time_taken:0.05510826499999988
date:30/06/2022 13:50:53 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:description | time_taken:0.03585785499999994
date:30/06/2022 13:50:53 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:cfg_aces | time_taken:0.04011887599999997
date:30/06/2022 13:50:54 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:port_access_clients_limit | time_taken:0.039389691999999865
date:30/06/2022 13:50:54 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:ntp_config_vrf | time_taken:0.04191985500000017
date:30/06/2022 13:50:55 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:stp_config | time_taken:0.039842986000000025
date:30/06/2022 13:50:56 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:mstp_config_revision | time_taken:0.04698963299999992
date:30/06/2022 13:50:56 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:ipv4_ucast_server | time_taken:0.035065342
date:30/06/2022 13:50:57 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:name | time_taken:0.057667001999999856
date:30/06/2022 13:50:57 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:loop_protect_enable | time_taken:0.03535986000000002
date:30/06/2022 13:50:58 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:aclv4_control_plane_cfg_version | time_taken:0.039660241999999846
date:30/06/2022 13:50:58 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:interfaces | time_taken:0.06824288099999998
date:30/06/2022 13:50:59 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:description | time_taken:0.04754445699999987
date:30/06/2022 13:51:00 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:routing | time_taken:0.03633865999999997
date:30/06/2022 13:51:00 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_tag | time_taken:0.03474976400000007
date:30/06/2022 13:51:01 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VRF:Tacacs_Server | time_taken:0.03478847400000018
date:30/06/2022 13:51:01 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:loop_protect_vlan | time_taken:0.039032570999999905
date:30/06/2022 13:51:02 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vrf | time_taken:0.03388851100000001
date:30/06/2022 13:51:02 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:DHCP_Relay:port | time_taken:0.034918991000000066
date:30/06/2022 13:51:03 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:other_config | time_taken:0.03507165699999981
date:30/06/2022 13:51:03 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:port_access_auth_configurations | time_taken:0.03325200900000014
date:30/06/2022 13:51:04 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:vlan_mode | time_taken:0.040182336999999846
date:30/06/2022 13:51:04 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:bpdu_guard_timeout | time_taken:0.039297681000000084
date:30/06/2022 13:51:05 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:admin | time_taken:0.04327464599999997
date:30/06/2022 13:51:06 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:System:portaccess_local_accounting_enable | time_taken:0.04483916600000004
date:30/06/2022 13:51:06 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Interface:name | time_taken:0.047155620000000065
date:30/06/2022 13:51:07 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:aclv4_routed_out_cfg | time_taken:0.06777730900000001
date:30/06/2022 13:51:08 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:vsx_sync | time_taken:0.041805573999999845
date:30/06/2022 13:51:08 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:cfg_version | time_taken:0.035421068
date:30/06/2022 13:51:09 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:l3_counters_enable | time_taken:0.04026447099999997
date:30/06/2022 13:51:09 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:Port:qos_config | time_taken:0.035056414999999896
date:30/06/2022 13:51:10 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:ACL:list_type | time_taken:0.03860939199999991
date:30/06/2022 13:51:10 | input:config_history_stats/144_SandA_Updated.csv | depth:1 | keyword:VLAN:name | time_taken:0.03952483799999995
date:01/07/2022 14:08:28 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:loop_protect_vlan | time_taken:0.04154962399999995
date:01/07/2022 14:08:29 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:stp_config | time_taken:0.03586059900000005
date:01/07/2022 14:08:29 | input:diffs/daily_SandA.csv | depth:1 | keyword:VRF:Tacacs_Server | time_taken:0.035703189999999996
date:01/07/2022 14:08:30 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:description | time_taken:0.03789134800000005
date:01/07/2022 14:08:30 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:name | time_taken:0.036888274000000054
date:01/07/2022 14:08:31 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:portaccess_local_accounting_enable | time_taken:0.03625332800000014
date:01/07/2022 14:08:31 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:ntp_config_vrf | time_taken:0.03576368800000007
date:01/07/2022 14:08:32 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:dlog_destination | time_taken:0.03964883999999991
date:01/07/2022 14:08:32 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:vlan_tag | time_taken:0.03773721699999988
date:01/07/2022 14:08:33 | input:diffs/daily_SandA.csv | depth:1 | keyword:VRF:ospf_routers | time_taken:0.038484228000000176
date:01/07/2022 14:08:33 | input:diffs/daily_SandA.csv | depth:1 | keyword:DHCP_Relay:ipv4_ucast_server | time_taken:0.04262592700000001
date:01/07/2022 14:08:34 | input:diffs/daily_SandA.csv | depth:1 | keyword:Interface:description | time_taken:0.04164798999999997
date:01/07/2022 14:08:34 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:qos_config | time_taken:0.04063874599999995
date:01/07/2022 14:08:35 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:5.5.132.24 | time_taken:0.03973082699999986
date:01/07/2022 14:08:35 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:admin | time_taken:0.041817623000000026
date:01/07/2022 14:08:36 | input:diffs/daily_SandA.csv | depth:1 | keyword:VRF:aclv4_control_plane_cfg_version | time_taken:0.06607811599999991
date:01/07/2022 14:08:37 | input:diffs/daily_SandA.csv | depth:1 | keyword:Interface:name | time_taken:0.035620768000000025
date:01/07/2022 14:08:37 | input:diffs/daily_SandA.csv | depth:1 | keyword:ACL:list_type | time_taken:0.03745978500000002
date:01/07/2022 14:08:38 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:l3_counters_enable | time_taken:0.03620449199999998
date:01/07/2022 14:08:38 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:loop_protect_enable | time_taken:0.04045000099999996
date:01/07/2022 14:08:39 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:routing | time_taken:0.041934318000000026
date:01/07/2022 14:08:39 | input:diffs/daily_SandA.csv | depth:1 | keyword:ACL:vsx_sync | time_taken:0.041931002000000106
date:01/07/2022 14:08:40 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:aclv4_routed_out_cfg_version | time_taken:0.04350633799999992
date:01/07/2022 14:08:40 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:qos_config | time_taken:0.04032218799999998
date:01/07/2022 14:08:41 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:2 | time_taken:0.04212067000000008
date:01/07/2022 14:08:42 | input:diffs/daily_SandA.csv | depth:1 | keyword:VLAN:description | time_taken:0.06512184300000001
date:01/07/2022 14:08:42 | input:diffs/daily_SandA.csv | depth:1 | keyword:VLAN:name | time_taken:0.044860477999999926
date:01/07/2022 14:08:43 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:stp_enable | time_taken:0.037227775000000074
date:01/07/2022 14:08:43 | input:diffs/daily_SandA.csv | depth:1 | keyword:ACL:cfg_version | time_taken:0.03550264699999994
date:01/07/2022 14:08:44 | input:diffs/daily_SandA.csv | depth:1 | keyword:DHCP_Relay:port | time_taken:0.03461571500000005
date:01/07/2022 14:08:44 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:port_access_clients_limit | time_taken:0.03550421399999992
date:01/07/2022 14:08:45 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:stp_mode | time_taken:0.03638966099999985
date:01/07/2022 14:08:45 | input:diffs/daily_SandA.csv | depth:1 | keyword:Interface:user_config | time_taken:0.03718582700000006
date:01/07/2022 14:08:46 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:vlan_mode | time_taken:0.04086644099999992
date:01/07/2022 14:08:46 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:aclv4_routed_out_cfg | time_taken:0.04165820099999995
date:01/07/2022 14:08:47 | input:diffs/daily_SandA.csv | depth:1 | keyword:Port:port_access_auth_configurations | time_taken:0.04016658999999989
date:01/07/2022 14:08:47 | input:diffs/daily_SandA.csv | depth:1 | keyword:DHCP_Relay:vrf | time_taken:0.04139000799999981
date:01/07/2022 14:08:48 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:mirrors | time_taken:0.03566192300000015
date:01/07/2022 14:08:48 | input:diffs/daily_SandA.csv | depth:1 | keyword:System:bpdu_guard_timeout | time_taken:0.03866890699999992
